 ,index,node_id,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
417,417,147,74417,1RtoOw5CS2PBcVG8A783Q0,Chico Buarque,Paratodos,Futuros Amantes,43,210400,False,0.364,0.231,4,-16.246,1,0.0404,0.88,0.000183,0.127,0.154,81.497,4,mpb
418,418,200,74418,1cKCn6Wf63j9qdUKSVi356,Banda Eva,Lugar Da Alegria,Tão Sonhada,43,213146,False,0.689,0.711,8,-9.97,1,0.0491,0.64,0.00264,0.0969,0.677,92.034,4,mpb
419,419,165,74419,0mW4qfi2vus7qErr9jAeFJ,BaianaSystem,Duas Cidades,Duas Cidades,44,226040,False,0.789,0.899,6,-6.363,1,0.138,0.125,0.0,0.103,0.847,97.999,4,mpb
420,420,165,74420,1A46STanraigBtVHIHtOdm,Gilberto Gil,Unplugged (Ao vivo),Aquele abraço - Ao vivo,43,263906,False,0.739,0.74,0,-9.442,1,0.1,0.347,5.24e-06,0.706,0.791,94.516,4,mpb
421,421,163,74421,3f77I6iOw8H3Ey7VozEE3k,Jorge Aragão,Ao vivo,Enredo do meu samba - Ao vivo,42,180133,False,0.401,0.33,6,-13.829,0,0.0506,0.869,0.0,0.717,0.489,109.099,1,mpb
422,422,103,74422,60JUAZcxvMmtkaRsjz73X8,Capital Inicial,Independência,Independência,44,184693,False,0.39,0.846,0,-4.603,1,0.044,0.00806,1.41e-05,0.171,0.697,159.742,4,mpb
423,423,165,74423,1HqAslYpyr2x8Fe02hHsn7,Lagum,Seja o Que Eu Quiser,Sei Lá,43,203200,False,0.63,0.865,7,-4.767,0,0.0489,0.381,0.0,0.113,0.813,97.961,4,mpb
424,424,191,74424,6YPpOUPDkrcGOBMXZju96h,Pitty,Chiaroscuro,Só Agora,44,204800,False,0.532,0.488,9,-9.692,1,0.0235,0.274,0.0011,0.426,0.156,87.97,4,mpb
425,425,165,74425,249w6QiDEGJ4NqRpb02qoS,Ivete Sangalo;Pablo,Duetos 2,Vingança Do Amor,43,178200,False,0.568,0.73,2,-5.136,1,0.0375,0.205,0.0,0.34,0.53,132.076,4,mpb
426,426,163,74426,2NrSTMKBB6X4cMk7AUmpLA,Kid Abelha,Acústico (Live),Grand' Hotel - Ao Vivo,44,240866,False,0.653,0.595,9,-7.336,1,0.0255,0.686,0.0,0.867,0.307,111.957,4,mpb
427,427,165,74427,0RywTYPLSmDNiVOwzo0K1h,Seu Jorge;Zeca Pagodinho,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Judia de Mim (Ao Vivo),42,132320,False,0.5,0.841,0,-6.456,1,0.163,0.805,0.0,0.641,0.911,126.034,4,mpb
428,428,199,74428,2mXxHFmB2uNStVGD6J60iU,Fábio Jr.,Fábio Jr. Ao Vivo,O Que e Que Há (Ao Vivo),43,209066,False,0.595,0.548,7,-8.978,1,0.0245,0.444,0.00183,0.782,0.349,96.007,4,mpb
429,429,158,74429,6amL0iCFvigjfOy1ZCrb7H,Marisa Monte,Mais,Eu Sei (Na Mira),41,161226,False,0.723,0.464,5,-14.593,1,0.0385,0.346,2.2e-06,0.104,0.881,151.659,4,mpb
430,430,161,74430,6CKlOEq2vAnjQqPP55xh6G,Legião Urbana,Como É Que Se Diz Eu Te Amo (Ao Vivo / Vol. 2),Pais e Filhos - Ao Vivo,43,281520,False,0.468,0.657,7,-5.454,1,0.0233,0.09,5.65e-05,0.697,0.501,97.547,4,mpb
431,431,102,74431,2sEp03fW8xsi3G6mln9GJo,Capital Inicial,Rosas e Vinho Tinto,Quatro Vezes Você,44,228013,False,0.512,0.803,11,-5.401,0,0.034,0.000153,0.0,0.161,0.613,76.02,4,mpb
432,432,163,74432,3Nz3Im6gnMdutLbpi83Vim,Alceu Valença,20 Grandes Sucessos De Alceu Valença,Solidão,43,191773,False,0.568,0.48,4,-9.571,1,0.0315,0.285,0.0,0.386,0.646,118.215,4,mpb
433,433,200,74433,6TI4299mWjx2h9yE7Cikm7,Kid Abelha,Educação Sentimental,Lágrimas e chuva,43,273466,False,0.708,0.816,9,-8.355,0,0.0531,0.0294,0.0175,0.0503,0.749,122.415,4,mpb
434,434,165,74434,1hMZDDqL6ThRyJQ5rsLiB5,Tim Maia,Tim Maia 1971,Não Vou Ficar,43,172996,False,0.563,0.783,4,-9.052,1,0.0695,0.0925,0.0,0.0887,0.688,77.723,4,mpb
435,435,158,74435,4few8px3a1LDk4AmBWLdY5,Roberto Carlos,Línea Azul - Vol. V - Desahogo,Café da Manhã,42,242480,False,0.298,0.497,9,-6.448,1,0.0306,0.338,6.72e-06,0.145,0.323,175.614,4,mpb
436,436,200,74436,0k1iYoftTitXVTP2QgYjzk,Rachel Reis,Meu Esquema,Lovezinho,44,159146,False,0.662,0.793,7,-7.613,0,0.0372,0.609,0.0433,0.194,0.691,99.99,4,mpb
437,437,181,74437,5GfoBNNuV77052BkCZUCst,Marisa Monte,Barulhinho Bom,Magamalabares,41,215826,False,0.473,0.667,6,-10.773,1,0.0373,0.0863,0.0337,0.258,0.707,115.85,4,mpb
438,438,163,74438,1MUoagfJ1ez2ojQQjvpNYq,Roupa Nova,Roupacústico (Ao Vivo),Chuva de Prata - Ao Vivo,43,184080,False,0.619,0.525,4,-12.653,1,0.0391,0.707,6.33e-06,0.696,0.628,121.772,4,mpb
439,439,182,74439,4nbQx3shQNLs8ySv4uUV9L,Jorge Aragão;Elza Soares,Ao vivo convida (Redux),Malandro - Ao vivo,42,334586,False,0.533,0.697,10,-8.384,1,0.101,0.59,0.043,0.869,0.636,84.298,4,mpb
440,440,165,74440,7asucfVh7xocyQ5b4ay1nR,Biquini Cavadão,Ao Vivo,Quanto Tempo Demora um Mês,44,184120,False,0.509,0.674,6,-7.379,1,0.0383,0.253,0.0,0.732,0.159,75.066,4,mpb
441,441,158,74441,6087zQEvQopjLV4Nzau43H,Wilson Simonal,Retratos,Sá Marina,43,201360,False,0.582,0.5,11,-10.947,0,0.0307,0.553,0.0,0.122,0.719,118.894,4,mpb
442,442,165,74442,4jLVOcizOi34FZryboYa9R,Biquini Cavadão,Ao Vivo,Timidez,44,267733,False,0.442,0.885,4,-5.843,1,0.0816,0.081,0.0,0.774,0.268,129.421,4,mpb
443,443,200,74443,7rwe8s6fObqAZMRE2B1Tup,"Francisco, el Hombre;Liniker e os Caramelows",Soltasbruxa,Bolso Nada,43,266746,False,0.746,0.794,5,-4.86,0,0.0928,0.314,0.000332,0.165,0.68,105.042,4,mpb
444,444,158,74444,5vfmOrlgCEioLXdDSN1muC,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Metal Contra As Nuvens - Ao Vivo Em São Paulo / 1999,43,561133,False,0.377,0.531,7,-6.229,1,0.0305,0.493,0.0,0.125,0.443,89.075,4,mpb
445,445,163,74445,0VXs0RL3jKbbb5OqQouIBI,Oswaldo Montenegro,25 Anos,Intuição,42,235760,False,0.416,0.567,2,-7.175,1,0.0348,0.375,0.0,0.981,0.437,99.24,4,mpb
446,446,163,74446,2kBOGaM59jx9qnnwgJJ58i,Jorge Aragão;Zeca Pagodinho,Ao vivo convida (Redux),Mutirão de amor - Ao vivo,42,284760,False,0.65,0.617,9,-9.075,0,0.129,0.676,3.16e-06,0.98,0.621,89.171,4,mpb
447,447,163,74447,0clzasfFot7kHYUvphsZmZ,Zélia Duncan,Pelo sabor do gesto em cena,Tudo Sobre Você,41,213640,False,0.644,0.608,3,-9.519,1,0.0593,0.153,2.39e-06,0.713,0.499,94.014,4,mpb
448,448,103,74448,10F7heFOB5AW5YNQdJPKnq,Legião Urbana,Legiao Urbana V,Sereníssima,43,241733,False,0.376,0.768,7,-13.587,1,0.0342,0.00795,0.00435,0.355,0.86,174.135,4,mpb
449,449,163,74449,5TWoXV2j5rs6jpECr5HnWe,Almir Sater,7 Sinais,Maneira Simples,43,225733,False,0.625,0.53,7,-9.269,1,0.0288,0.893,0.0,0.28,0.365,125.11,4,mpb
450,450,165,74450,41YjHftSeJzXPHDPeddhiJ,Ivete Sangalo;Mc Livinho,Cheguei Pra Te Amar,Cheguei Pra Te Amar,43,197493,False,0.769,0.802,10,-5.601,0,0.0617,0.154,1.24e-05,0.0731,0.696,101.893,4,mpb
451,451,200,74451,2FlIG6qvcKd73lqqedlgEX,Seu Jorge;Black Alien;BiD;Fernando Nunes,JAH-VAN,Meu Bem Querer - JAH-VAN,42,284466,False,0.796,0.545,9,-8.117,1,0.0603,0.116,0.0157,0.0812,0.62,140.013,4,mpb
452,452,147,74452,6sbrjXKaQJWJvcnHCeEwcs,Chico Buarque,Chico Buarque Essencial (Box),Futuros Amantes,42,210773,False,0.484,0.346,9,-10.368,1,0.0313,0.88,0.000122,0.123,0.198,83.768,4,mpb
453,453,165,74453,6991iMrfqqHjYSPzsobNeW,Gilberto Gil,Realce,Realce,42,284093,False,0.606,0.886,11,-7.102,0,0.0516,0.0221,8.77e-06,0.161,0.718,132.584,4,mpb
454,454,163,74454,3DS1sb4xQjCVBlTKfQ5bJL,Luana Berti;Vitor Soltau,Dança,Dança,42,152961,False,0.557,0.533,5,-6.7,0,0.105,0.804,0.0,0.197,0.627,89.257,4,mpb
455,455,158,74455,1OgH9Z8zVEU6kvvQmjb6kq,Lagum,Coisas da Geração,Lua,42,169506,False,0.847,0.357,2,-12.336,1,0.0426,0.632,1.36e-06,0.111,0.416,120.029,4,mpb
456,456,182,74456,3GLh1BAax9IkK1TchDyJHq,Tim Maia,Nuvens,Nuvens,43,169133,False,0.535,0.779,7,-6.865,0,0.0522,0.068,0.00196,0.16,0.769,112.548,4,mpb
457,457,199,74457,4XDswW8puEp0Jk0qIhzTQv,Zeca Baleiro,Canções D' Além Mar,Tu Não Sabes,43,288365,False,0.755,0.362,9,-12.281,0,0.044,0.624,0.00391,0.0746,0.305,120.047,4,mpb
458,458,165,74458,2B3RwDWuGN3vpvJVXtbqGs,Djavan,"Djavan ""Ao Vivo""",Boa Noite (Ao Vivo),42,340693,False,0.66,0.823,5,-6.838,1,0.0721,0.343,0.000172,0.945,0.672,103.283,4,mpb
459,459,158,74459,4NqgF8zFy3zwSMyj7Kmhvm,Zimbra,"O Tudo, o Nada e o Mundo",Amanhã,43,206333,False,0.463,0.621,7,-4.782,1,0.0286,0.353,0.0,0.149,0.526,139.652,4,mpb
460,460,165,74460,40XSySOd1b2fcb4IbYbnMf,Lado de Cá,Diz Que Sim,Diz Que Sim,41,209625,False,0.671,0.723,4,-8.217,1,0.028,0.0737,0.000204,0.114,0.955,120.02,4,mpb
461,461,163,74461,21i5B2i5ZIcofVwjuo9LKG,Maria Bethânia;Zeca Pagodinho,De Santo Amaro a Xerém (ao Vivo),Ogum / Oração de São Jorge - Ao Vivo,42,252692,False,0.507,0.503,9,-11.759,1,0.143,0.642,0.0,0.202,0.605,87.038,4,mpb
462,462,165,74462,6MaRBjJJtf3IiWHRVws5qc,Big Up;Maneva,Rosa Flor (Ao Vivo),Rosa Flor - Ao Vivo,42,201322,False,0.671,0.789,4,-6.467,1,0.0936,0.729,1.43e-06,0.451,0.534,97.56,4,mpb
463,463,200,74463,3ujZ9pHgqYngaSVcFJA6Mn,Adriana Calcanhotto,Maré,Mulher Sem Razão,41,237546,False,0.678,0.405,2,-12.273,0,0.0261,0.881,0.0223,0.0946,0.765,93.083,4,mpb
464,464,165,74464,7JqpAE1F38v9wbpLFaMoqf,Hotelo,Continuo a Te Esperar,Continuo a Te Esperar,41,217416,False,0.665,0.847,9,-8.055,1,0.0465,0.0305,2.19e-06,0.0917,0.954,109.934,4,mpb
465,465,200,74465,3RDDPTFuikYlu0A4OXCCkl,Nicolas Candido,Hoje Caminhei,Hoje Caminhei,42,160171,False,0.603,0.326,10,-12.698,0,0.0801,0.318,0.00113,0.0859,0.49,104.41,4,mpb
466,466,147,74466,0PP1ftXtSyoCPOrd655g9T,Lagum,Coisas da Geração,Fale Mais,42,168640,False,0.675,0.431,4,-11.489,1,0.0328,0.659,6.44e-05,0.114,0.217,144.922,4,mpb
467,467,163,74467,5INONfya0MeaU7mJZADeBR,Flavio Venturini,Bis - Flavio Venturini,Espanhola,42,218533,False,0.497,0.444,8,-10.318,1,0.0296,0.757,8.61e-05,0.289,0.478,126.359,3,mpb
468,468,147,74468,0RJUGIAmaXXvfcnN41HweK,Lagum,Coisas da Geração,É Seu,42,120757,False,0.414,0.526,5,-7.648,1,0.0378,0.577,0.0,0.0832,0.1,158.731,4,mpb
469,469,200,74469,1uo4DgQgu7RTK4NosZnXrC,Mc Tha,Rito de Passá,Comigo Ninguém Pode,43,196000,False,0.762,0.645,10,-8.14,0,0.179,0.369,0.00387,0.178,0.671,150.098,4,mpb
470,470,182,74470,6pT0lZ3QhOWzjXWqO7aqVq,Sandy,Universo Reduzido,Universo Reduzido,41,202653,False,0.411,0.476,6,-8.05,0,0.0418,0.829,0.00107,0.089,0.476,66.536,5,mpb
471,471,163,74471,09JXaSiRy6XDlqfWKHEduT,Sandy,Meu Canto (Ao Vivo No Teatro Municipal De Niterói / Edição Especial),All Star - Ao Vivo No Teatro Municipal De Niterói,41,208106,False,0.453,0.558,9,-8.723,1,0.0392,0.724,0.0,0.876,0.324,159.91,4,mpb
472,472,200,74472,0YDQpShCechcqniNUwj05e,Skank,Maquinarama,Canção Noturna,44,238533,False,0.628,0.735,7,-6.782,1,0.026,0.107,0.118,0.0676,0.683,140.477,4,mpb
473,473,165,74473,5EA8K8bSRUbTbNSs2KoCDJ,Emílio Santiago;Alcione,Casa De Samba Sem Limite (Ao Vivo),Flor De Lis - Ao Vivo,44,169893,False,0.562,0.843,11,-6.49,0,0.164,0.207,0.0,0.817,0.614,99.251,4,mpb
474,474,199,74474,3Woeg6S8vTWmrusakmgoPz,Legião Urbana,Que Pais E Este,Angra Dos Reis,43,301533,False,0.639,0.347,5,-13.023,1,0.0238,0.075,0.0107,0.115,0.126,89.998,4,mpb
475,475,163,74475,0gSMzRurJYqu2LxAJFMc0V,Leoni,Você Sabe o Que Eu Quero Dizer,Fotografia,41,199426,False,0.671,0.527,11,-10.175,1,0.0784,0.898,0.000105,0.684,0.58,103.502,4,mpb
476,476,180,74476,41lqtvA10K8l0hIR0X8M4T,Roberto Carlos,Roberto Carlos (1986 Remasterizado),Do Fundo do Meu Coração - Versão Remasterizada,42,341733,False,0.54,0.255,8,-16.26,1,0.0284,0.258,0.00241,0.121,0.179,75.948,4,mpb
477,477,163,74477,0VfByS0yA5IVEKnAZ3DWQV,Mariana Aydar;Maria Gadú,Veia Nordestina,"Triste, Louca ou Má",41,260223,False,0.462,0.593,5,-7.398,0,0.0704,0.235,0.0,0.216,0.594,93.414,4,mpb
478,478,163,74478,0Lt0cohXv3e1BoykniHBOu,Rita Lee,Acustico (Live),"Nem Luxo, Nem Lixo - Ao Vivo",43,229773,False,0.539,0.622,7,-8.925,1,0.0476,0.228,1.13e-05,0.704,0.228,125.375,4,mpb
479,479,158,74479,10Yob1C4unUkR7kYChPAJs,Legião Urbana,As Quatro Estações,Se Fiquei Esperando Meu Amor Passar,43,295933,False,0.515,0.576,0,-13.707,1,0.0292,0.0175,3.28e-06,0.0985,0.68,141.031,4,mpb
480,480,199,74480,35AUC7D2Pr8JkR7bB8z4jG,Gonzaguinha;Lenine,Presente,Começaria Tudo Outra Vez,43,236106,False,0.625,0.427,10,-10.857,1,0.0345,0.641,0.000544,0.335,0.224,93.078,4,mpb
481,481,158,74481,7JlIR1mle1FsPI6TQMaBPi,Ana Vilela,Trem-Bala: Especial Mães,Trem-Bala: Especial Mães,41,172120,False,0.367,0.28,9,-11.71,1,0.0344,0.776,6.15e-06,0.109,0.402,90.049,4,mpb
482,482,158,74482,6aohbLHV7VC1QcgwXPcwjO,Paulo Diniz,Preferencia Nacional,José,43,185800,False,0.667,0.372,9,-12.071,0,0.0568,0.732,0.0,0.128,0.551,129.197,4,mpb
483,483,163,74483,6vzEUwK4CbcDMDvmJ09WsY,Elba Ramalho,Fogo Na Mistura,De Volta Pro Aconchego,42,277666,False,0.424,0.272,9,-11.402,0,0.0295,0.596,4.64e-06,0.216,0.171,111.753,4,mpb
484,484,158,74484,274gXfJEb2nl5zFEInrMUB,Roupa Nova,Nossa História,Chuva de Prata,42,187000,False,0.772,0.453,4,-10.827,1,0.0364,0.648,1.63e-05,0.0858,0.759,116.448,4,mpb
485,485,163,74485,2JWitcO95QYcP8tqIjsAOT,Gonzaguinha;Luiza Possi,Presente,Recado,43,234266,False,0.67,0.454,2,-11.569,1,0.0577,0.861,1.49e-05,0.313,0.508,144.033,4,mpb
486,486,165,74486,3HSySDVnUtfZMfSXC8rE2x,Sandy,Meu Canto - EP,Respirar,41,208893,False,0.622,0.697,4,-6.083,1,0.0256,0.217,2.06e-05,0.128,0.401,90.014,4,mpb
487,487,199,74487,73IwHIEhnAPKV5kDDBk4Dd,Engenheiros Do Hawaii,Acústico (Ao Vivo / Deluxe),Vida Real - Ao Vivo,44,187946,False,0.581,0.69,9,-9.456,1,0.0362,0.26,0.000425,0.954,0.321,88.09,4,mpb
488,488,163,74488,7LTubC1b644a6Ns7IUwTFK,Maria Rita,"Redescobrir (Live At Credicard Hall, São Paulo / 2012)","Romaria - Live At Credicard Hall, São Paulo / 2012",41,271520,False,0.358,0.349,0,-11.896,1,0.036,0.871,0.0,0.816,0.198,132.266,4,mpb
489,489,165,74489,5t1XCqqd7HxVd5Aa2T4nIY,Zé Ramalho,Zé Ramalho Na Paraíba (Ao Vivo),Entre a Serpente e a Estrela - Ao Vivo,42,213093,False,0.539,0.721,2,-5.552,1,0.0499,0.656,1.87e-06,0.234,0.596,128.522,4,mpb
490,490,163,74490,7vtaQe206vLuZSYDGz6grq,Chico Buarque,Na Carreira (Ao Vivo),Geni e o Zepelim - Ao Vivo,42,337133,False,0.469,0.523,0,-7.54,0,0.0391,0.893,0.0,0.732,0.477,152.013,3,mpb
491,491,31,74491,61dSoUBsO1P0kggST5L9RQ,Zélia Duncan,Ressaquinha,Atrás da porta,0,285200,False,0.52,0.191,7,-12.429,0,0.0288,0.878,0.0,0.0986,0.0769,77.944,4,mpb
492,492,173,74492,1PJav3utD7mvErlUwKC40c,Secos & Molhados,Dois momentos,Flores astrais,42,233560,False,0.422,0.715,2,-8.974,1,0.0317,0.322,0.0179,0.126,0.586,164.708,4,mpb
493,493,58,74493,16P5qvZRcWtnUwbwKeQaIg,Zélia Duncan,Só as Melhores do Pop Rock Brasileiro,Lá vou eu,0,256680,False,0.667,0.424,5,-10.12,1,0.0385,0.762,2.15e-05,0.11,0.183,129.615,4,mpb
494,494,163,74494,5XfOuwibC4Ch4RKyYeQ5Dm,Roberto Carlos,Pra Sempre Em Espanhol - Vol. 2,El Amor y La Moda (O Amor e a Moda),42,228906,False,0.529,0.524,8,-6.522,0,0.0334,0.814,0.0,0.312,0.74,132.339,4,mpb
495,495,64,74495,1Hc8ZNJYZKSSlnpKHRRXkK,Paula Toller,Chill in Brazil,Eu quero ir pra rua,0,230560,False,0.536,0.552,1,-9.553,1,0.0266,0.478,0.102,0.139,0.398,171.887,4,mpb
496,496,165,74496,4Jpx1DL37PvEcP3egmYk2D,Benito Di Paula,Benito Di Paula Ao Vivo,Charlie Brown,42,286306,False,0.458,0.754,2,-11.326,1,0.0906,0.368,2.44e-05,0.878,0.797,135.225,4,mpb
497,497,165,74497,5HFZ4GFePaoblm4VC1Y4Qj,Alceu Valença,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Tropicana - Ao Vivo,42,325213,False,0.441,0.845,11,-7.362,0,0.0521,0.156,0.0,0.9,0.824,152.233,4,mpb
498,498,182,74498,6RH1tgyOx8OrzPExzCm59Q,Engenheiros Do Hawaii,O Papa É Pop,"O Exército De Um Homem Só, I",43,291360,False,0.512,0.562,4,-9.623,1,0.0332,0.0141,0.0152,0.283,0.523,159.211,4,mpb
499,499,163,74499,4uJUo3pUBPrQwIcEV4sdGt,Alceu Valença;Elba Ramalho;Geraldo Azevedo,"O Grande Encontro 20 Anos: Alceu, Elba e Geraldo (Ao Vivo)",Caravana - Ao Vivo,42,265746,False,0.531,0.561,7,-7.455,1,0.0383,0.676,0.0,0.489,0.52,133.917,1,mpb
500,500,163,74500,2xMPOlmgkhDsjhrVFjzGqF,Chico Buarque,Chico 50 Anos - O Cronista,Geni E O Zepelim,42,319466,False,0.379,0.452,0,-11.672,0,0.0583,0.545,0.0,0.602,0.439,153.965,3,mpb
501,501,173,74501,6nNsJe0Km6SH7Ucunulzv6,Cícero,A Praia,De Passagem,42,196425,False,0.325,0.512,2,-13.143,0,0.035,0.557,0.000851,0.129,0.157,109.968,4,mpb
502,502,163,74502,5TB6hQCVrMaK3zPxr2dKkg,Beth Carvalho;Arlindo Cruz;Sombrinha,Zeca Apresenta: O Quintal Do Pagodinho,Canto De Rainha - Ao Vivo,42,192253,False,0.47,0.642,1,-7.295,0,0.0756,0.671,0.0,0.925,0.715,165.889,4,mpb
503,503,163,74503,7GFcH9aBvjhMoR3fUXPUlV,Paulinho Moska,Muito Pouco para Todos (Ao Vivo),Namora Comigo - Ao Vivo,40,216146,False,0.622,0.371,9,-11.701,1,0.0386,0.82,7.51e-05,0.664,0.344,79.976,4,mpb
504,504,147,74504,4QYGKJExNwTvNhf64Cp2XI,Terno Rei,Gêmeos,Olha Só,42,166000,False,0.42,0.567,1,-7.933,1,0.0351,0.11,0.0,0.123,0.156,112.37,4,mpb
505,505,158,74505,7ne3GUyA8HHBR0KsuyXzyM,João Klein,carta pra ninguém,carta pra ninguém,41,218181,False,0.725,0.246,5,-11.749,1,0.0362,0.819,0.0,0.0832,0.686,110.113,4,mpb
506,506,163,74506,0sHrMYAINrZIgGgA9pr9YQ,Terno Rei,Violeta,Luzes de Natal,42,164000,False,0.444,0.552,4,-8.01,0,0.0278,0.259,0.000177,0.207,0.307,84.684,4,mpb
507,507,182,74507,7JycS8KTsWmGkEKV2qQckL,Djavan,"Djavan ""Ao Vivo""",Serrado (Ao Vivo),42,298066,False,0.568,0.735,7,-8.352,1,0.0522,0.762,0.000682,0.718,0.539,98.63,4,mpb
508,508,163,74508,4ha4wjgFHh4FvNZcFaEr5I,ALMAR,Devagarin,Devagarin,42,154331,False,0.621,0.442,1,-6.49,1,0.41,0.513,9.96e-06,0.169,0.748,158.798,5,mpb
509,509,158,74509,3L3R5s3kaz3heUdPQijWtA,Tunai,Em Cartaz...,Frisson,41,245499,False,0.586,0.56,11,-9.962,1,0.028,0.575,0.000209,0.082,0.426,128.224,4,mpb
510,510,165,74510,6vtzDInt4hoWeodAS62CYI,MPB4,Cicatrizes,Partido Alto,42,211573,False,0.635,0.736,9,-13.119,1,0.103,0.392,0.0,0.0433,0.964,168.133,4,mpb
511,511,165,74511,0HTq5bN35IPxdhCNZQTXqQ,Os Paralamas Do Sucesso,Acústico (Live),Uns Dias - Ao Vivo,43,242706,False,0.484,0.837,9,-5.96,1,0.0324,0.241,3.4e-05,0.712,0.651,135.63,4,mpb
512,512,165,74512,3qUDe886N8w7vTWYDLY7X3,Fábio Jr.,Íntimo,Casinha branca,42,231813,False,0.578,0.757,5,-6.481,1,0.0344,0.575,0.0,0.154,0.652,123.944,4,mpb
513,513,200,74513,04kUx3ZqhMfJPF0bLJw1FO,Lulu Santos,Lulu Santos Toca + Lulu Ao Vivo,Como uma Onda - Ao Vivo,42,204213,False,0.64,0.676,8,-14.619,0,0.0465,0.333,0.0093,0.707,0.468,110.997,4,mpb
514,514,173,74514,1UHL8Aku0c3eEYswXHzV8I,Sandy;OUTROEU,"Nós, VOZ, Eles 2",Destruição,40,187274,False,0.45,0.679,1,-8.659,0,0.0683,0.224,0.00114,0.107,0.263,131.758,4,mpb
515,515,158,74515,1IF1IpJ8SnBDgHO5Nig0pD,"Francisco, el Hombre",RASGACABEZA,O TEMPO É SUA MORADA :: celebrar,42,229933,False,0.562,0.309,9,-7.816,0,0.0252,0.569,2.71e-05,0.101,0.458,102.031,4,mpb
516,516,200,74516,2cnMg4R1oPiZ9eQ6q8keTI,Jorge Aragão,Todas,Doce amizade,41,213426,False,0.663,0.621,0,-10.973,1,0.0347,0.786,0.0516,0.214,0.973,162.034,4,mpb
517,517,158,74517,5For9ZuNFUOpcDBq0dvWR6,Big Up;Maneva,Rosa Flor (Acústica),Rosa Flor - Acústica,41,199134,False,0.421,0.287,9,-12.727,1,0.034,0.831,0.0,0.112,0.523,109.098,5,mpb
518,518,158,74518,4ITRt76qklFW2lSImnVacB,MAR ABERTO;Vitor Kley,O Amor Já Se Mudou Pra Cá,O Amor Já Se Mudou Pra Cá,42,172226,False,0.548,0.603,0,-6.986,1,0.215,0.142,0.0,0.0658,0.746,179.722,4,mpb
519,519,165,74519,4wZF4yCk8H2n8wOoTwJRHj,Ellen Oléria,Ellen Oléria,"Maria, Maria",42,128600,False,0.585,0.745,7,-6.243,1,0.114,0.384,0.0,0.0661,0.349,135.415,4,mpb
520,520,200,74520,4JeibZnekUcPntatEPghlz,Paula Toller,Paula Toller,Oito anos,41,228133,False,0.826,0.421,0,-9.921,1,0.0574,0.0373,0.157,0.0936,0.601,119.982,4,mpb
521,521,163,74521,0AcJ0eQfYYP9cLy2dMop1R,Os Paralamas Do Sucesso,A Arte De Os Paralamas Do Sucesso,Ela Disse Adeus,43,224760,False,0.81,0.6,5,-10.664,1,0.0399,0.171,1.23e-05,0.255,0.951,124.133,4,mpb
522,522,103,74522,62eMpHTC584YQztqxELhmK,Gal Costa;Criolo,Paula e Bebeto,Paula e Bebeto,41,191418,False,0.706,0.563,7,-9.806,1,0.0382,0.0117,0.000115,0.126,0.806,140.015,4,mpb
523,523,181,74523,04SZq5X98v2Gsf1NUX7OFH,Los Hermanos,Los Hermanos 2019 (Ao Vivo),Sentimental - Ao Vivo,41,327822,False,0.305,0.419,6,-12.467,1,0.0337,0.503,0.265,0.843,0.148,124.484,4,mpb
524,524,163,74524,5Dje6vp12fGgkoXQpKZfq8,Maria Bethânia,Carta de Amor (Ao Vivo),Carta de Amor (Ao Vivo),41,338906,False,0.616,0.621,2,-6.17,1,0.347,0.562,0.0,0.509,0.466,100.848,4,mpb
525,525,200,74525,1WfnjqO2p7DqDUspRGZ0Pc,Nando Reis,Nando Reis E Os Infernais - Bailão Do Ruivão (Ao Vivo),Gostava Tanto De Você - Ao Vivo Em São Paulo / 2010,42,248080,False,0.601,0.44,9,-9.736,1,0.0293,0.42,0.0006,0.707,0.669,109.757,3,mpb
526,526,163,74526,4AVkBP6hLC9dORa6gWoC3R,Isabella Taviani;Moska,Eu Raio X (Ao Vivo),Digitais - Ao Vivo,40,261226,False,0.335,0.559,2,-8.707,1,0.0563,0.569,0.0,0.873,0.297,89.274,4,mpb
527,527,163,74527,2nGWNPH4uIQJnieJZRktab,Jorge Vercillo,Jorge Vercilo Ao Vivo,Encontro Das Águas - Ao Vivo No Rio De Janeiro / 2006,41,212093,False,0.368,0.317,7,-12.188,1,0.0306,0.73,3.91e-06,0.806,0.0955,81.63,4,mpb
528,528,165,74528,1TeCAcxi2v5dHeSdDramNC,Jota Quest,Acústico Jota Quest,Pretty Baby - Acústico,43,255451,False,0.61,0.687,9,-9.138,1,0.0353,0.439,1.46e-06,0.815,0.555,102.912,4,mpb
529,529,200,74529,6tCUeo48hBua0006TgIlOk,Rachel Reis,Meu Esquema,Amor Sem Barreira,42,161782,False,0.722,0.694,10,-7.904,1,0.0622,0.638,0.773,0.133,0.778,89.98,4,mpb
530,530,158,74530,3RE7RWD5J1zndnSL4WzZ2b,Georgia Castro,Janeiro,Janeiro,42,234305,False,0.607,0.418,7,-9.501,1,0.0274,0.518,2.2e-05,0.126,0.405,136.019,4,mpb
